ID_RSSD,predicted_lifespan,exists
5728000,1.4864553958475921,1
4868196,2.2065708418891075,1
4495770,2.3063107460643315,1
3378728,1.262149212867897,1
2580243,1.2737668263746325,1
5756562,2.1307076945562287,1
5817285,1.9495480562251346,1
5755967,2.244298425735788,1
3925270,1.4769228885999752,1
3389005,1.5030800821355155,1
3846816,1.7249463837554215,1
791175,1.4039698836413348,1
1242478,2.1544284736481814,1
5806953,1.7768651608487296,1
5751893,2.242582705909198,1
381343,1.4401095140314781,1
4158057,1.67558293406342,1
5747047,2.1048604874477594,1
5759657,2.099297284964638,1
3046942,1.5934291581108908,1
3155116,1.8348391512662636,1
3105698,1.7250650239562053,1
555256,1.6043440565822435,1
5680582,2.5853205566963324,1
1615698,1.5934291581108908,1
5844786,1.3262057951174897,1
4758327,1.9966780743782806,1
466857,2.3163312799452442,1
3522044,1.6755646817248393,1
3614369,2.322245037645438,1
5782299,1.7703723042490924,1
2390013,2.0629431895961625,1
3260216,2.1947889573351618,1
5835083,1.432069358886601,1
431752,1.7473967602099083,1
643555,1.7467853068674333,1
5777727,2.0346429386265106,1
102333,2.0471914214008664,1
4962441,2.0495117988785356,1
1892284,1.8305726671229698,1
748357,16.687611225188206,1
5376661,2.0495117988785356,1
3936502,1.6044079397672766,1
585235,1.6207985398129223,1
4868954,2.295076431667799,1
430401,1.713171800136887,1
5725250,2.368240930869279,1
5694824,0.7007620351357534,0
5605428,2.4859685147159487,0
5758025,2.140999315537304,1
2687722,1.5934291581108908,1
5825208,2.258078941364357,0
5810763,1.6262833675564783,1
2803335,1.5058179329226513,1
5818572,1.6152954597307678,1
5810996,1.6180606890257936,1
5755396,2.2587907825690197,1
5723685,2.1896691763632172,1
4326829,1.5852064795802059,1
